Job
Labour nec 99
Textile 75
"Sales, shop 43"
Loaders 97
Electrical 85
Food 77
Construction 95
Cooks/waiters 52
Loaders 97
Loaders 97
Eng. tech 3
Teachers 15
Teachers 15
Nursing 8
Plumbers/welders 87
"Sales, shop 43"
"Sales, shop 43"
"Sales, shop 43"
"Sales, shop 43"
Clerical supe 30
"Sales, shop 43"
"Sales, shop 43"
Tailors 79
Teachers 15
"Sales, shop 43"
Clerical supe 30
Boilermen 96
Transp/commun supe 36
Tailors 79
Textile 75
Clerical supe 30
"Sales, shop 43"
Tailors 79
"Sales, shop 43"
Ag labour 63
Ag labour 63
Teachers 15
Clerical supe 30
Boilermen 96
"Sales, shop 43"
Boilermen 96
"Sales, shop 43"
Teachers 15
"Sales, shop 43"
"Sales, shop 43"
Drivers 98
Construction 95
Shopkeepers 40
Construction 95
Loaders 97
Painters 93
Plumbers/welders 87
Police 57
Construction 95
Construction 95
Construction 95
Teachers 15
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Drivers 98
Drivers 98
Construction 95
Other farm 65
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Labour nec 99
Ag labour 63
Loaders 97
Construction 95
Construction 95
Loaders 97
Construction 95
Construction 95
Construction 95
Construction 95
Professional nec 19
Drivers 98
Machine tool op 83
Machine tool op 83
Machine tool op 83
Construction 95
Ag labour 63
Machine tool op 83
Construction 95
Construction 95
Construction 95
Machine tool op 83
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Tailors 79
Loaders 97
Construction 95
Miners 71
Construction 95
Machine tool op 83
Construction 95
Construction 95
Textile 75
Construction 95
Construction 95
Textile 75
Construction 95
Construction 95
Teachers 15
Textile 75
Construction 95
Textile 75
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Ag labour 63
Loaders 97
Construction 95
Ag labour 63
Drivers 98
Construction 95
Drivers 98
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Loaders 97
Loaders 97
Construction 95
Loaders 97
Construction 95
Construction 95
Construction 95
Loaders 97
Stone cutters 82
Construction 95
Loaders 97
Loaders 97
Teachers 15
Construction 95
Loaders 97
Construction 95
Construction 95
Construction 95
Loaders 97
Loaders 97
Loaders 97
Construction 95
Construction 95
Drivers 98
Loaders 97
Loaders 97
Construction 95
Drivers 98
Loaders 97
Drivers 98
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Ag labour 63
Ag labour 63
Construction 95
Construction 95
Cooks/waiters 52
Construction 95
Construction 95
Construction 95
Teachers 15
Construction 95
"Sales, shop 43"
Construction 95
Construction 95
Tailors 79
Construction 95
Construction 95
Construction 95
Construction 95
Loaders 97
Teachers 15
Cooks/waiters 52
Construction 95
Ag labour 63
Ag labour 63
Ag labour 63
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Ag labour 63
Construction 95
Ag labour 63
Construction 95
Ag labour 63
Ag labour 63
Drivers 98
Cooks/waiters 52
Ag labour 63
Ag labour 63
Ag labour 63
Construction 95
Construction 95
Ag labour 63
Ag labour 63
Ag labour 63
Ag labour 63
Ag labour 63
Ag labour 63
Ag labour 63
Ag labour 63
Loaders 97
Ag labour 63
Construction 95
Ag labour 63
Drivers 98
Construction 95
Ag labour 63
Ag labour 63
Ag labour 63
Ag labour 63
Construction 95
Ag labour 63
Ag labour 63
Construction 95
Construction 95
Construction 95
Ag labour 63
Ag labour 63
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Ag labour 63
Ag labour 63
Construction 95
Cooks/waiters 52
Construction 95
Professional nec 19
Construction 95
Teachers 15
Labour nec 99
Construction 95
Labour nec 99
Loaders 97
Construction 95
Professional nec 19
Construction 95
Construction 95
Clerical nec 35
Loaders 97
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Clerical nec 35
Construction 95
"Sales, shop 43"
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Farm manager 60
Construction 95
Police 57
Clerical supe 30
Drivers 98
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Loaders 97
Construction 95
Loaders 97
Construction 95
Construction 95
Construction 95
Construction 95
Ag labour 63
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Drivers 98
Ag labour 63
Loaders 97
Construction 95
Food 77
Food 77
Food 77
Construction 95
Food 77
"Sales, shop 43"
"Sales, shop 43"
"Sales, shop 43"
Construction 95
Construction 95
Food 77
Construction 95
Construction 95
Construction 95
Transp conductors 37
House keepers 51
Barbers 56
Boilermen 96
Tailors 79
Tobacco 78
Drivers 98
Drivers 98
Drivers 98
Tobacco 78
Transp conductors 37
Tobacco 78
Drivers 98
Tobacco 78
Tobacco 78
Drivers 98
Textile 75
Teachers 15
Teachers 15
Hotel/restaurant 50
Sweepers 54
Service nec 59
Nursing 8
Nursing 8
Nursing 8
Drivers 98
Tobacco 78
Construction 95
Tobacco 78
Tobacco 78
Tobacco 78
Construction 95
Tobacco 78
Construction 95
Tobacco 78
Construction 95
Tobacco 78
Construction 95
Tobacco 78
Tobacco 78
Construction 95
Construction 95
Tobacco 78
Construction 95
Tobacco 78
Drivers 98
Tobacco 78
Tobacco 78
Construction 95
Tobacco 78
Machine tool op 83
Tobacco 78
Tobacco 78
Assemblers 84
Assemblers 84
Assemblers 84
Tobacco 78
Tobacco 78
Assemblers 84
Drivers 98
Drivers 98
Teachers 15
"Sales, shop 43"
"Sales, shop 43"
Construction 95
Sweepers 54
Sweepers 54
Sweepers 54
Sweepers 54
Sweepers 54
Loaders 97
Loaders 97
Sweepers 54
Sweepers 54
Loaders 97
"Sales, shop 43"
Sweepers 54
Loaders 97
Loaders 97
Drivers 98
Construction 95
Construction 95
Tobacco 78
Tobacco 78
Tobacco 78
Assemblers 84
Loaders 97
Assemblers 84
"Sales, shop 43"
Maids 53
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Loaders 97
Construction 95
Construction 95
Electrical 85
Ag labour 63
Cooks/waiters 52
Construction 95
Construction 95
Clerical nec 35
Construction 95
Loaders 97
Construction 95
Loaders 97
Drivers 98
Construction 95
Construction 95
Ag labour 63
Construction 95
Construction 95
Construction 95
Construction 95
Loaders 97
Construction 95
Teachers 15
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Loaders 97
Other farm 65
Physicians 7
Computing op 34
Drivers 98
Stone cutters 82
Loaders 97
Construction 95
Construction 95
Loaders 97
Construction 95
"Sales, shop 43"
Construction 95
Labour nec 99
Ag labour 63
Cooks/waiters 52
Assemblers 84
Construction 95
Sweepers 54
Sweepers 54
Miners 71
Construction 95
Construction 95
Construction 95
Ag labour 63
Construction 95
Teachers 15
Teachers 15
Clerical nec 35
Wood/paper 73
Teachers 15
Construction 95
Construction 95
Construction 95
"Sales, shop 43"
Construction 95
Construction 95
"Sales, shop 43"
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Carpenters 81
Carpenters 81
Construction 95
Construction 95
Construction 95
Construction 95
Ag labour 63
Construction 95
Construction 95
Construction 95
Construction 95
Hotel/restaurant 50
Clerical nec 35
Construction 95
Ag labour 63
Ag labour 63
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Loaders 97
Loaders 97
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Clerical nec 35
Construction 95
Construction 95
Construction 95
Construction 95
Potters 89
Loaders 97
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Drivers 98
Construction 95
Clerical nec 35
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Ag labour 63
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Ag labour 63
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Drivers 98
Construction 95
Construction 95
Construction 95
Construction 95
Drivers 98
Construction 95
Social scientists 13
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Teachers 15
Drivers 98
Drivers 98
Construction 95
Electrical 85
Construction 95
Construction 95
Construction 95
Ag labour 63
Construction 95
Construction 95
Construction 95
Food 77
Police 57
Construction 95
Drivers 98
"Sales, shop 43"
Ag labour 63
Ag labour 63
Electrical 85
Construction 95
Construction 95
Maids 53
Construction 95
Construction 95
Stone cutters 82
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
"Sales, shop 43"
"Sales, shop 43"
Ag labour 63
Ag labour 63
"Sales, shop 43"
Stone cutters 82
Clerical supe 30
Clerical supe 30
Teachers 15
Stone cutters 82
Stone cutters 82
Village officials 31
Clerical nec 35
"Sales, shop 43"
Construction 95
Construction 95
Drivers 98
Construction 95
Loaders 97
Assemblers 84
Maids 53
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Maids 53
Carpenters 81
Carpenters 81
Carpenters 81
Assemblers 84
Clerical nec 35
Nursing 8
Clerical nec 35
Clerical nec 35
Electrical 85
Drivers 98
Wood/paper 73
Wood/paper 73
Drivers 98
Drivers 98
Carpenters 81
Plumbers/welders 87
Carpenters 81
"Sales, shop 43"
Cooks/waiters 52
Maids 53
Construction 95
Transp conductors 37
Textile 75
"Sales, shop 43"
Tailors 79
Assemblers 84
Teachers 15
Govt officials 21
Clerical supe 30
Clerical nec 35
Teachers 15
Drivers 98
Cooks/waiters 52
Drivers 98
Clerical nec 35
Typists 32
Typists 32
Assemblers 84
Clerical nec 35
Construction 95
"Sales, shop 43"
Teachers 15
Teachers 15
Manuf agents 41
Manuf agents 41
Clerical nec 35
Clerical supe 30
Clerical supe 30
"Sales, shop 43"
Book-keepers 33
Eng. tech 3
Teachers 15
Teachers 15
Teachers 15
Eng. tech 3
"Sales, shop 43"
Construction 95
Eng. tech 3
Electrical 85
Loaders 97
Loaders 97
Teachers 15
Loaders 97
Loaders 97
Carpenters 81
Assemblers 84
Construction 95
Construction 95
Drivers 98
Clerical supe 30
Clerical supe 30
Miners 71
Unidentifiable occ X1
Plumbers/welders 87
Ag labour 63
Potters 89
Potters 89
"Sales, shop 43"
Construction 95
Teachers 15
Construction 95
Teachers 15
Barbers 56
Cooks/waiters 52
Maids 53
Cooks/waiters 52
"Sales, shop 43"
Clerical supe 30
Loaders 97
Clerical nec 35
Clerical supe 30
Construction 95
Ag labour 63
Maids 53
Production nec 94
Production nec 94
Production nec 94
"Sales, shop 43"
Production nec 94
Construction 95
Cooks/waiters 52
Clerical supe 30
Assemblers 84
Cooks/waiters 52
Teachers 15
Tailors 79
Computing op 34
Clerical nec 35
Construction 95
Ag labour 63
Drivers 98
Construction 95
Construction 95
Accountants 12
Mgr finance 23
Teachers 15
Book-keepers 33
Physicians 7
Teachers 15
Electrical 85
Teachers 15
Teachers 15
"Sales, shop 43"
Loaders 97
Professional nec 19
Construction 95
Construction 95
Shopkeepers 40
Ag labour 63
Ag labour 63
Painters 93
Construction 95
Construction 95
Construction 95
Assemblers 84
Assemblers 84
Construction 95
Metal workers 72
Maids 53
Ag labour 63
Labour nec 99
Drivers 98
Textile 75
Electrical 85
FIRE sales 44
Construction 95
Cooks/waiters 52
Food 77
Performers 18
"Sales, shop 43"
Construction 95
Printing 92
Textile 75
Electrical 85
Printing 92
Tobacco 78
Drivers 98
Police 57
Tailors 79
Stone cutters 82
Barbers 56
Assemblers 84
Teachers 15
Drivers 98
"Sales, shop 43"
Electrical 85
Launderers 55
Launderers 55
Electrical 85
Computing op 34
Construction 95
Construction 95
Cooks/waiters 52
Shopkeepers 40
Drivers 98
Construction 95
Loaders 97
Construction 95
Construction 95
Construction 95
Construction 95
Potters 89
Potters 89
Potters 89
Potters 89
Potters 89
Potters 89
Potters 89
Drivers 98
Carpenters 81
Loaders 97
Loaders 97
Loaders 97
Loaders 97
"Sales, shop 43"
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Drivers 98
Construction 95
Loaders 97
House keepers 51
Teachers 15
Carpenters 81
Nursing 8
Teachers 15
Construction 95
Ag labour 63
Construction 95
Loaders 97
Construction 95
Construction 95
Police 57
Teachers 15
"Sales, shop 43"
Teachers 15
Plumbers/welders 87
Artists 17
Electrical 85
Construction 95
Loaders 97
Tailors 79
Construction 95
Construction 95
Construction 95
Labour nec 99
Construction 95
Other farmers 62
Construction 95
Cooks/waiters 52
Electrical 85
Transp conductors 37
Plumbers/welders 87
Construction 95
Ag labour 63
Construction 95
Cooks/waiters 52
Construction 95
Construction 95
Construction 95
Construction 95
Ag labour 63
Construction 95
Construction 95
Ag labour 63
Ag labour 63
Construction 95
Construction 95
Ag labour 63
Construction 95
Construction 95
Ag labour 63
Ag labour 63
Ag labour 63
Ag labour 63
"Sales, shop 43"
"Sales, shop 43"
Ag labour 63
Ag labour 63
Ag labour 63
Ag labour 63
Ag labour 63
Construction 95
Construction 95
Ag labour 63
Construction 95
Drivers 98
Construction 95
Construction 95
Ag labour 63
Construction 95
Construction 95
Construction 95
Ag labour 63
Construction 95
Ag labour 63
Carpenters 81
Construction 95
Carpenters 81
Ag labour 63
Carpenters 81
Carpenters 81
Ag labour 63
Carpenters 81
Construction 95
Ag labour 63
Ag labour 63
Construction 95
Ag labour 63
Plumbers/welders 87
Construction 95
Construction 95
Carpenters 81
Construction 95
Ag labour 63
Ag labour 63
Ag labour 63
Construction 95
Construction 95
Ag labour 63
Construction 95
Ag labour 63
Ag labour 63
Ag labour 63
Construction 95
Construction 95
Ag labour 63
Construction 95
Construction 95
Construction 95
Ag labour 63
Construction 95
Ag labour 63
Construction 95
Ag labour 63
Construction 95
Ag labour 63
Ag labour 63
Construction 95
Ag labour 63
Construction 95
Construction 95
Construction 95
Ag labour 63
Construction 95
Construction 95
Construction 95
Construction 95
Ag labour 63
Ag labour 63
Ag labour 63
Construction 95
Ag labour 63
Construction 95
Construction 95
Construction 95
Construction 95
Ag labour 63
Ag labour 63
Construction 95
Construction 95
Construction 95
Construction 95
Ag labour 63
Construction 95
Construction 95
Construction 95
Ag labour 63
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Ag labour 63
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Ag labour 63
Ag labour 63
Ag labour 63
Ag labour 63
Construction 95
Ag labour 63
Ag labour 63
Ag labour 63
Ag labour 63
Ag labour 63
Ag labour 63
Ag labour 63
Ag labour 63
Ag labour 63
Construction 95
Ag labour 63
Police 57
Ag labour 63
Ag labour 63
Ag labour 63
Ag labour 63
Construction 95
Ag labour 63
Ag labour 63
Construction 95
Construction 95
Ag labour 63
Clerical nec 35
Ag labour 63
Construction 95
Construction 95
Ag labour 63
Ag labour 63
Construction 95
Construction 95
Ag labour 63
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Ag labour 63
Ag labour 63
Construction 95
Construction 95
Construction 95
Construction 95
Ag labour 63
Ag labour 63
Ag labour 63
Construction 95
Construction 95
Computing op 34
Drivers 98
Ag labour 63
Ag labour 63
Construction 95
Construction 95
Construction 95
Loaders 97
Loaders 97
Labour nec 99
Construction 95
Ag labour 63
Ag labour 63
Construction 95
Construction 95
Ag labour 63
Ag labour 63
Construction 95
Ag labour 63
Construction 95
Construction 95
Loaders 97
Construction 95
Ag labour 63
Ag labour 63
Ag labour 63
Ag labour 63
Construction 95
Construction 95
Construction 95
Machine tool op 83
Construction 95
Ag labour 63
Clerical nec 35
Ag labour 63
Stone cutters 82
Construction 95
Stone cutters 82
Construction 95
Cooks/waiters 52
Drivers 98
Construction 95
Miners 71
Miners 71
Stone cutters 82
Construction 95
Stone cutters 82
Construction 95
Other farm 65
Stone cutters 82
Labour nec 99
Labour nec 99
Machine tool op 83
Construction 95
Drivers 98
Drivers 98
Construction 95
Construction 95
Drivers 98
Drivers 98
Construction 95
Drivers 98
Construction 95
Clerical nec 35
Construction 95
Drivers 98
Construction 95
Loaders 97
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Ag labour 63
Construction 95
Construction 95
Construction 95
Construction 95
Carpenters 81
Ag labour 63
Construction 95
Construction 95
Labour nec 99
Construction 95
Labour nec 99
Teachers 15
Construction 95
Loaders 97
Ag labour 63
Construction 95
Carpenters 81
Construction 95
Carpenters 81
Ag labour 63
Construction 95
Carpenters 81
Cooks/waiters 52
Carpenters 81
Construction 95
Carpenters 81
Construction 95
Labour nec 99
Labour nec 99
Labour nec 99
Labour nec 99
Construction 95
Forestry 66
Ag labour 63
Labour nec 99
Construction 95
Labour nec 99
Labour nec 99
Construction 95
Loaders 97
Teachers 15
Teachers 15
Service nec 59
Labour nec 99
Labour nec 99
Manuf agents 41
Textile 75
Construction 95
Construction 95
Construction 95
Ag labour 63
Construction 95
Ag labour 63
Construction 95
Teachers 15
Teachers 15
Food 77
Construction 95
Potters 89
Construction 95
Potters 89
Construction 95
Potters 89
Teachers 15
Nursing 8
Teachers 15
Clerical nec 35
Book-keepers 33
Typists 32
Teachers 15
Teachers 15
Nursing 8
Electrical 85
Boilermen 96
Labour nec 99
Labour nec 99
Shopkeepers 40
Construction 95
Maids 53
Construction 95
Sweepers 54
Construction 95
Cooks/waiters 52
"Sales, shop 43"
Shopkeepers 40
Shopkeepers 40
Police 57
Manuf agents 41
Teachers 15
Teachers 15
Painters 93
Construction 95
Construction 95
Teachers 15
Ag labour 63
Metal workers 72
Ag labour 63
Ag labour 63
Ag labour 63
Labour nec 99
Construction 95
Ag labour 63
Construction 95
Ag labour 63
Ag labour 63
Forestry 66
Construction 95
Forestry 66
Loaders 97
Loaders 97
Forestry 66
Cooks/waiters 52
Cooks/waiters 52
Construction 95
Construction 95
Ag labour 63
Ag labour 63
Accountants 12
Forestry 66
Ag labour 63
Ag labour 63
Shopkeepers 40
Accountants 12
Drivers 98
Ag labour 63
Ag labour 63
Ag labour 63
Drivers 98
Ag labour 63
Ag labour 63
Teachers 15
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Ag labour 63
Ag labour 63
Ag labour 63
Nursing 8
Ag labour 63
Ag labour 63
Food 77
Eng. tech 3
Teachers 15
Teachers 15
Ag labour 63
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Ag labour 63
Ag labour 63
Ag labour 63
Construction 95
Ag labour 63
Ag labour 63
Ag labour 63
Clerical nec 35
Textile 75
Labour nec 99
"Sales, shop 43"
Assemblers 84
Clerical supe 30
Construction 95
Loaders 97
Assemblers 84
Electrical 85
Construction 95
Construction 95
Construction 95
Police 57
Computing op 34
Construction 95
Wood/paper 73
Cooks/waiters 52
House keepers 51
Clerical nec 35
Painters 93
Wood/paper 73
Construction 95
Tailors 79
Clerical nec 35
Teachers 15
Ag labour 63
Construction 95
Ag labour 63
Construction 95
Ag labour 63
Ag labour 63
Ag labour 63
Construction 95
Teachers 15
Clerical nec 35
Ag labour 63
Teachers 15
Ag labour 63
Other farmers 62
Construction 95
Construction 95
Construction 95
Construction 95
Teachers 15
Construction 95
House keepers 51
Construction 95
Accountants 12
Construction 95
Barbers 56
Construction 95
Teachers 15
Teachers 15
Wood/paper 73
Nursing 8
Plumbers/welders 87
Tailors 79
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Tailors 79
Construction 95
Ag labour 63
Construction 95
Wood/paper 73
Construction 95
Ag labour 63
Construction 95
Construction 95
Construction 95
Construction 95
Ag labour 63
Construction 95
Painters 93
Ag labour 63
Ag labour 63
Ag labour 63
Construction 95
Plumbers/welders 87
Teachers 15
Drivers 98
Drivers 98
Construction 95
Construction 95
Drivers 98
Ag labour 63
Ag labour 63
Electrical 85
Ag labour 63
Cooks/waiters 52
Ag labour 63
Ag labour 63
Construction 95
Construction 95
Carpenters 81
Food 77
Teachers 15
Clerical supe 30
Teachers 15
Drivers 98
Carpenters 81
Plumbers/welders 87
Construction 95
Construction 95
Ag labour 63
Construction 95
Construction 95
Construction 95
Potters 89
Construction 95
Construction 95
Electrical 85
Construction 95
Tobacco 78
Construction 95
Assemblers 84
Ag labour 63
Drivers 98
Tailors 79
Tailors 79
Cooks/waiters 52
Drivers 98
Construction 95
Food 77
Construction 95
Cooks/waiters 52
Construction 95
Construction 95
Construction 95
Drivers 98
Construction 95
Construction 95
Construction 95
Drivers 98
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Ag labour 63
Plumbers/welders 87
Construction 95
Cooks/waiters 52
Construction 95
Ag labour 63
"Sales, shop 43"
Ag labour 63
Wood/paper 73
Loaders 97
Plumbers/welders 87
Barbers 56
Loaders 97
Ag labour 63
Carpenters 81
Plumbers/welders 87
Ag labour 63
Construction 95
Construction 95
Labour nec 99
Labour nec 99
Book-keepers 33
Clerical nec 35
Clerical nec 35
Construction 95
Construction 95
Forestry 66
Drivers 98
Painters 93
"Sales, shop 43"
Construction 95
Construction 95
Drivers 98
Construction 95
Construction 95
Assemblers 84
Ag labour 63
Teachers 15
Construction 95
Construction 95
Textile 75
Textile 75
Drivers 98
Construction 95
Construction 95
Ag labour 63
Ag labour 63
Construction 95
Construction 95
Construction 95
Drivers 98
Clerical supe 30
Clerical supe 30
Construction 95
Construction 95
Physicians 7
Police 57
Teachers 15
Drivers 98
Construction 95
Maids 53
Ag labour 63
Construction 95
Construction 95
Food 77
Food 77
Construction 95
Ag labour 63
Construction 95
Construction 95
Food 77
Construction 95
Clerical nec 35
Forestry 66
"Sales, shop 43"
Ag labour 63
Ag labour 63
Drivers 98
Metal workers 72
Metal workers 72
Ag labour 63
Construction 95
Construction 95
Food 77
Teachers 15
Construction 95
Ag labour 63
Ag labour 63
Construction 95
Drivers 98
Construction 95
Construction 95
Loaders 97
Plumbers/welders 87
Drivers 98
Plumbers/welders 87
Drivers 98
Plumbers/welders 87
Potters 89
Clerical supe 30
Teachers 15
Construction 95
Construction 95
Construction 95
Construction 95
Drivers 98
Professional nec 19
Ag labour 63
Chemical 74
Ag labour 63
Ag labour 63
Construction 95
Drivers 98
Ag labour 63
Ag labour 63
Construction 95
Construction 95
Wood/paper 73
Construction 95
Food 77
Metal workers 72
Drivers 98
Transp conductors 37
Food 77
Tailors 79
Construction 95
Plumbers/welders 87
Ag labour 63
Ag labour 63
Service nec 59
Construction 95
Professional nec 19
Construction 95
Book-keepers 33
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Ag labour 63
Construction 95
Construction 95
Ag labour 63
Construction 95
Ag labour 63
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Loaders 97
Loaders 97
Clerical supe 30
Loaders 97
Plumbers/welders 87
Plumbers/welders 87
Plumbers/welders 87
Construction 95
Cooks/waiters 52
Metal workers 72
Plumbers/welders 87
Plumbers/welders 87
Loaders 97
Drivers 98
Drivers 98
Construction 95
Tailors 79
Loaders 97
Construction 95
Transp conductors 37
Ag labour 63
Construction 95
Carpenters 81
Construction 95
Ag labour 63
Ag labour 63
Potters 89
Ag labour 63
Construction 95
Construction 95
Construction 95
Electrical 85
Teachers 15
Teachers 15
Construction 95
Ag labour 63
Transp conductors 37
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Tailors 79
Tailors 79
Drivers 98
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Maids 53
Transp conductors 37
Construction 95
Construction 95
Sweepers 54
Sweepers 54
Construction 95
Sweepers 54
Textile 75
Textile 75
Construction 95
Construction 95
Construction 95
Construction 95
Loaders 97
Loaders 97
Construction 95
Metal workers 72
Construction 95
Barbers 56
Construction 95
Construction 95
Construction 95
"Sales, shop 43"
Construction 95
Clerical nec 35
Cooks/waiters 52
Construction 95
Metal workers 72
Assemblers 84
Drivers 98
Drivers 98
"Sales, shop 43"
Construction 95
Construction 95
Construction 95
Construction 95
Construction 95
Ag labour 63
Construction 95
Shopkeepers 40
Construction 95
Construction 95
Physicians 7
Construction 95
Construction 95
Shopkeepers 40
Electrical 85
Ag labour 63
Construction 95
Construction 95
Food 77
Manuf agents 41
Carpenters 81
Clerical supe 30
Construction 95
Construction 95
Clerical supe 30
Teachers 15
Teachers 15
Computing op 34
Drivers 98
Drivers 98
Accountants 12
Drivers 98
Transp conductors 37
Drivers 98
Managerial nec 29
Teachers 15
Clerical supe 30
Computing op 34
Clerical supe 30
Clerical supe 30
Manuf agents 41
Computing op 34
Manuf agents 41
Electrical 85
Govt officials 21
Shopkeepers 40
Drivers 98
House keepers 51
"Sales, shop 43"
"Sales, shop 43"
"Sales, shop 43"
Metal workers 72
Nursing 8
Assemblers 84
Loaders 97
Loaders 97
Book-keepers 33
Loaders 97
Sweepers 54
Loaders 97
Clerical nec 35
Construction 95
Mail distributors 38
Construction 95
Plumbers/welders 87
Plumbers/welders 87
Money lenders 45
Teachers 15
Loaders 97
Teachers 15
Clerical nec 35
Maids 53
"Sales, shop 43"
"Sales, shop 43"
"Sales, shop 43"
"Sales, shop 43"
Loaders 97
Drivers 98
Construction 95
Loaders 97
Ag labour 63
Construction 95
Ag labour 63
Ag labour 63
"Sales, shop 43"
Drivers 98
Food 77
Ag labour 63
Ag labour 63
Ag labour 63
Construction 95
Ag labour 63
Cooks/waiters 52
Shopkeepers 40
Construction 95
Construction 95
Tailors 79
Teachers 15
Construction 95
Ag labour 63
Drivers 98
Ag labour 63
Ag labour 63
Construction 95
Construction 95
Forestry 66
Nursing 8
Ag labour 63
Ag labour 63
Ag labour 63
Potters 89
Potters 89
Potters 89
Ag labour 63
Ag labour 63
Loaders 97
Police 57
Construction 95
Construction 95
Food 77
Teachers 15
Clerical supe 30
Food 77
Plumbers/welders 87
Ag labour 63
"Sales, shop 43"
Clerical supe 30
Technical sales 42
Forestry 66
Forestry 66
Ag labour 63
Ag labour 63
Forestry 66
Plantation lab 64
Ag labour 63
Ag labour 63
Ag labour 63
Forestry 66
Teachers 15
Construction 95
Construction 95
Ag labour 63
Construction 95
Ag labour 63
Forestry 66
Ag labour 63
Drivers 98
Drivers 98
Other farmers 62
Cooks/waiters 52
Construction 95
Construction 95
Transp conductors 37
Construction 95
Construction 95
Construction 95
Construction 95
Cooks/waiters 52
Construction 95
Barbers 56
Govt officials 21
Teachers 15
Construction 95
"Sales, shop 43"
Potters 89
Ag labour 63
Ag labour 63
Ag labour 63
Ag labour 63
Construction 95
Construction 95
Construction 95
Construction 95
Ag labour 63
Ag labour 63
Ag labour 63
Construction 95
Ag labour 63
Wood/paper 73
Construction 95
Farm manager 60
Construction 95
Construction 95
Painters 93
Painters 93
Ag labour 63
Food 77
Construction 95
Ag labour 63
Wood/paper 73
Shopkeepers 40
Wood/paper 73
Construction 95
Construction 95
Construction 95
Construction 95
Drivers 98
Labour nec 99
Construction 95
Construction 95
Maids 53
Food 77
Loaders 97
Electrical 85
Construction 95
Construction 95
Potters 89
Clerical supe 30
Clerical supe 30
Construction 95
Shoe makers 80
Shoe makers 80
Drivers 98
"Sales, shop 43"
Drivers 98
Drivers 98
Drivers 98
Drivers 98
Drivers 98
Tailors 79
Carpenters 81
Loaders 97
Loaders 97
Loaders 97
Drivers 98
Tailors 79
Tailors 79
